cik	year	cat
1006868	2001	421
1006868	2001	679
1006868	2001	284
1006868	2001	451
1006868	2001	736
1006868	2001	483
1006868	2001	495
1006868	2001	504
1006868	2001	506
1006892	2001	10
1006892	2001	15
1006892	2001	533
1006892	2001	23
1006892	2001	27
1006892	2001	541
1006892	2001	32
1006892	2001	34
1006892	2001	35
1006892	2001	36
1006892	2001	37
1006892	2001	39
1006892	2001	42
1006892	2001	44
1006892	2001	50
1006892	2001	51
1006892	2001	308
1006892	2001	53
1006892	2001	54
1006892	2001	55
1006892	2001	56
1006892	2001	57
1006892	2001	59
1006892	2001	62
1006892	2001	565
1006892	2001	64
1006892	2001	481
1006892	2001	73
1006892	2001	331
1006892	2001	79
1006892	2001	594
1006892	2001	87
1006892	2001	355
1006892	2001	357
1006892	2001	364
1006892	2001	621
1006892	2001	366
1006892	2001	371
1006892	2001	382
1006892	2001	641
1006892	2001	153
1006892	2001	367
1006892	2001	421
1006892	2001	737
1006892	2001	738
1006892	2001	495
1006892	2001	504
1006892	2001	506
1006918	2001	10
1006918	2001	15
1006918	2001	533
1006918	2001	23
1006918	2001	25
1006918	2001	541
1006918	2001	799
1006918	2001	32
1006918	2001	39
1006918	2001	42
1006918	2001	44
1006918	2001	45
1006918	2001	48
1006918	2001	49
1006918	2001	51
1006918	2001	53
1006918	2001	54
1006918	2001	55
1006918	2001	56
1006918	2001	57
1006918	2001	58
1006918	2001	59
1006918	2001	394
1006918	2001	62
1006918	2001	565
1006918	2001	64
1006918	2001	65
1006918	2001	67
1006918	2001	581
1006918	2001	79
1006918	2001	80
1006918	2001	594
1006918	2001	87
1006918	2001	356
1006918	2001	357
1006918	2001	873
1006918	2001	874
1006918	2001	364
1006918	2001	621
1006918	2001	366
1006918	2001	61
1006918	2001	371
1006918	2001	631
1006918	2001	633
1006918	2001	63
1006918	2001	641
1006918	2001	131
1006918	2001	138
1006918	2001	153
1006918	2001	421
1006918	2001	679
1006918	2001	284
1006918	2001	451
1006918	2001	208
1006918	2001	736
1006918	2001	483
1006918	2001	492
1006918	2001	495
1006918	2001	506
1006962	2001	10
1006962	2001	13
1006962	2001	15
1006962	2001	799
1006962	2001	32
1006962	2001	34
1006962	2001	42
1006962	2001	44
1006962	2001	48
1006962	2001	49
1006962	2001	51
1006962	2001	54
1006962	2001	55
1006962	2001	60
1006962	2001	62
1006962	2001	64
1006962	2001	67
1006962	2001	481
1006962	2001	80
1006962	2001	594
1006962	2001	87
1006962	2001	602
1006962	2001	603
1006962	2001	873
1006962	2001	874
1006962	2001	364
1006962	2001	621
1006962	2001	61
1006962	2001	371
1006962	2001	631
1006962	2001	633
1006962	2001	63
1006962	2001	641
1006962	2001	131
1006962	2001	138
1006962	2001	153
1006962	2001	421
1006962	2001	679
1006962	2001	451
1006962	2001	736
1006962	2001	483
1006962	2001	495
1006962	2001	504
1006962	2001	506
1007008	2001	13
1007008	2001	15
1007008	2001	23
1007008	2001	26
1007008	2001	30
1007008	2001	32
1007008	2001	34
1007008	2001	42
1007008	2001	45
1007008	2001	48
1007008	2001	51
1007008	2001	308
1007008	2001	54
1007008	2001	55
1007008	2001	60
1007008	2001	394
1007008	2001	62
1007008	2001	64
1007008	2001	67
1007008	2001	80
1007008	2001	594
1007008	2001	87
1007008	2001	602
1007008	2001	603
1007008	2001	356
1007008	2001	873
1007008	2001	874
1007008	2001	364
1007008	2001	621
1007008	2001	61
1007008	2001	371
1007008	2001	631
1007008	2001	633
1007008	2001	63
1007008	2001	641
1007008	2001	131
1007008	2001	138
1007008	2001	153
1007008	2001	421
1007008	2001	679
1007008	2001	284
1007008	2001	451
1007008	2001	736
1007008	2001	483
1007008	2001	495
1007008	2001	504
1007008	2001	506
1007018	2001	10
1007018	2001	15
1007018	2001	533
1007018	2001	23
1007018	2001	28
1007018	2001	799
1007018	2001	32
1007018	2001	33
1007018	2001	34
1007018	2001	35
1007018	2001	36
1007018	2001	37
1007018	2001	38
1007018	2001	39
1007018	2001	42
1007018	2001	44
1007018	2001	48
1007018	2001	51
1007018	2001	308
1007018	2001	53
1007018	2001	55
1007018	2001	59
1007018	2001	62
1007018	2001	565
1007018	2001	64
1007018	2001	67
1007018	2001	481
1007018	2001	73
1007018	2001	331
1007018	2001	79
1007018	2001	80
1007018	2001	594
1007018	2001	87
1007018	2001	355
1007018	2001	357
1007018	2001	364
1007018	2001	621
1007018	2001	366
1007018	2001	61
1007018	2001	371
1007018	2001	382
1007018	2001	384
1007018	2001	641
1007018	2001	131
1007018	2001	153
1007018	2001	367
1007018	2001	283
1007018	2001	421
1007018	2001	679
1007018	2001	737
1007018	2001	483
1007018	2001	495
1007018	2001	504
1007018	2001	506
1007019	2001	20
1007019	2001	533
1007019	2001	23
1007019	2001	26
1007019	2001	541
1007019	2001	30
1007019	2001	32
1007019	2001	34
1007019	2001	39
1007019	2001	42
1007019	2001	45
1007019	2001	50
1007019	2001	51
1007019	2001	308
1007019	2001	53
1007019	2001	54
1007019	2001	55
1007019	2001	56
1007019	2001	57
1007019	2001	58
1007019	2001	59
1007019	2001	394
1007019	2001	62
1007019	2001	565
1007019	2001	581
1007019	2001	481
1007019	2001	594
1007019	2001	355
1007019	2001	356
1007019	2001	364
1007019	2001	621
1007019	2001	631
1007019	2001	641
1007019	2001	138
1007019	2001	153
1007019	2001	421
1007019	2001	284
1007019	2001	451
1007019	2001	208
1007019	2001	736
1007019	2001	495
1007019	2001	504
1007019	2001	506
1007021	2001	15
1007021	2001	23
1007021	2001	25
1007021	2001	26
1007021	2001	27
1007021	2001	30
1007021	2001	32
1007021	2001	33
1007021	2001	34
1007021	2001	35
1007021	2001	36
1007021	2001	37
1007021	2001	38
1007021	2001	39
1007021	2001	42
1007021	2001	50
1007021	2001	51
1007021	2001	308
1007021	2001	54
1007021	2001	55
1007021	2001	56
1007021	2001	57
1007021	2001	394
1007021	2001	62
1007021	2001	565
1007021	2001	64
1007021	2001	481
1007021	2001	73
1007021	2001	594
1007021	2001	87
1007021	2001	355
1007021	2001	356
1007021	2001	357
1007021	2001	873
1007021	2001	874
1007021	2001	364
1007021	2001	621
1007021	2001	366
1007021	2001	371
1007021	2001	631
1007021	2001	382
1007021	2001	384
1007021	2001	641
1007021	2001	153
1007021	2001	367
1007021	2001	421
1007021	2001	284
1007021	2001	736
1007021	2001	737
1007021	2001	738
1007021	2001	495
1007021	2001	504
1007021	2001	506
1007029	2001	10
1007029	2001	15
1007029	2001	23
1007029	2001	799
1007029	2001	32
1007029	2001	34
1007029	2001	42
1007029	2001	48
1007029	2001	51
1007029	2001	53
1007029	2001	54
1007029	2001	55
1007029	2001	59
1007029	2001	60
1007029	2001	62
1007029	2001	64
1007029	2001	67
1007029	2001	481
1007029	2001	331
1007029	2001	80
1007029	2001	594
1007029	2001	87
1007029	2001	602
1007029	2001	603
1007029	2001	364
1007029	2001	621
1007029	2001	61
1007029	2001	371
1007029	2001	631
1007029	2001	633
1007029	2001	63
1007029	2001	641
1007029	2001	138
1007029	2001	153
1007029	2001	421
1007029	2001	679
1007029	2001	451
1007029	2001	736
1007029	2001	483
1007029	2001	495
1007029	2001	504
1007029	2001	506
1007084	2001	23
1007084	2001	25
1007084	2001	26
1007084	2001	30
1007084	2001	32
1007084	2001	33
1007084	2001	34
1007084	2001	37
1007084	2001	39
1007084	2001	50
1007084	2001	51
1007084	2001	308
1007084	2001	55
1007084	2001	57
1007084	2001	394
1007084	2001	64
1007084	2001	331
1007084	2001	355
1007084	2001	356
1007084	2001	364
1007084	2001	366
1007084	2001	371
1007084	2001	631
1007084	2001	153
1007084	2001	367
1007084	2001	284
1007084	2001	208
1007084	2001	736
1007084	2001	495
1007084	2001	504
1007084	2001	506
100716	2001	13
100716	2001	15
100716	2001	23
100716	2001	541
100716	2001	799
100716	2001	32
100716	2001	42
100716	2001	44
100716	2001	45
100716	2001	48
100716	2001	49
100716	2001	54
100716	2001	55
100716	2001	57
100716	2001	60
100716	2001	394
100716	2001	62
100716	2001	64
100716	2001	67
100716	2001	80
100716	2001	594
100716	2001	87
100716	2001	602
100716	2001	603
100716	2001	356
100716	2001	873
100716	2001	874
100716	2001	364
100716	2001	621
100716	2001	61
100716	2001	371
100716	2001	631
100716	2001	633
100716	2001	63
100716	2001	641
100716	2001	131
100716	2001	138
100716	2001	153
100716	2001	421
100716	2001	679
100716	2001	284
100716	2001	451
100716	2001	736
100716	2001	483
100716	2001	495
100716	2001	504
100716	2001	506
1007184	2001	10
1007184	2001	15
1007184	2001	533
1007184	2001	23
1007184	2001	541
1007184	2001	799
1007184	2001	42
1007184	2001	45
1007184	2001	48
1007184	2001	51
1007184	2001	308
1007184	2001	53
1007184	2001	54
1007184	2001	55
1007184	2001	56
1007184	2001	57
1007184	2001	58
1007184	2001	59
1007184	2001	394
1007184	2001	62
1007184	2001	565
1007184	2001	64
1007184	2001	67
1007184	2001	581
1007184	2001	481
1007184	2001	80
1007184	2001	594
1007184	2001	873
1007184	2001	874
1007184	2001	621
1007184	2001	366
1007184	2001	61
1007184	2001	371
1007184	2001	631
1007184	2001	633
1007184	2001	63
1007184	2001	641
1007184	2001	138
1007184	2001	153
1007184	2001	421
1007184	2001	679
1007184	2001	284
1007184	2001	451
1007184	2001	208
1007184	2001	736
1007184	2001	483
1007184	2001	495
1007184	2001	504
1007184	2001	506
1007209	2001	15
1007209	2001	23
1007209	2001	25
1007209	2001	26
1007209	2001	27
1007209	2001	30
1007209	2001	32
1007209	2001	33
1007209	2001	35
1007209	2001	36
1007209	2001	37
1007209	2001	38
1007209	2001	39
1007209	2001	42
1007209	2001	48
1007209	2001	50
1007209	2001	51
1007209	2001	308
1007209	2001	54
1007209	2001	55
1007209	2001	56
1007209	2001	57
1007209	2001	59
1007209	2001	394
1007209	2001	62
1007209	2001	565
1007209	2001	64
1007209	2001	481
1007209	2001	73
1007209	2001	80
1007209	2001	594
1007209	2001	87
1007209	2001	355
1007209	2001	357
1007209	2001	873
1007209	2001	874
1007209	2001	364
1007209	2001	621
1007209	2001	366
1007209	2001	61
1007209	2001	371
1007209	2001	631
1007209	2001	633
1007209	2001	382
1007209	2001	384
1007209	2001	641
1007209	2001	153
1007209	2001	367
1007209	2001	421
1007209	2001	284
1007209	2001	451
1007209	2001	208
1007209	2001	736
1007209	2001	737
1007209	2001	738
1007209	2001	483
1007209	2001	495
1007209	2001	504
1007209	2001	506
1007228	2001	15
1007228	2001	23
1007228	2001	25
1007228	2001	26
1007228	2001	28
1007228	2001	541
1007228	2001	32
1007228	2001	34
1007228	2001	37
1007228	2001	38
1007228	2001	39
1007228	2001	50
1007228	2001	51
1007228	2001	308
1007228	2001	54
1007228	2001	55
1007228	2001	57
1007228	2001	59
1007228	2001	394
1007228	2001	62
1007228	2001	64
1007228	2001	481
1007228	2001	73
1007228	2001	80
1007228	2001	87
1007228	2001	356
1007228	2001	357
1007228	2001	873
1007228	2001	874
1007228	2001	364
1007228	2001	621
1007228	2001	366
1007228	2001	61
1007228	2001	631
1007228	2001	633
1007228	2001	63
1007228	2001	382
1007228	2001	384
1007228	2001	641
1007228	2001	153
1007228	2001	367
1007228	2001	283
1007228	2001	421
1007228	2001	284
1007228	2001	451
1007228	2001	736
1007228	2001	737
1007228	2001	738
1007228	2001	483
1007228	2001	495
1007228	2001	504
1007228	2001	506
1007254	2001	10
1007254	2001	13
1007254	2001	15
1007254	2001	23
1007254	2001	27
1007254	2001	541
1007254	2001	799
1007254	2001	37
1007254	2001	45
1007254	2001	48
1007254	2001	53
1007254	2001	54
1007254	2001	55
1007254	2001	57
1007254	2001	59
1007254	2001	60
1007254	2001	62
1007254	2001	565
1007254	2001	64
1007254	2001	65
1007254	2001	67
1007254	2001	481
1007254	2001	79
1007254	2001	80
1007254	2001	594
1007254	2001	602
1007254	2001	603
1007254	2001	355
1007254	2001	357
1007254	2001	621
1007254	2001	61
1007254	2001	371
1007254	2001	631
1007254	2001	633
1007254	2001	63
1007254	2001	641
1007254	2001	131
1007254	2001	138
1007254	2001	153
1007254	2001	679
1007254	2001	284
1007254	2001	451
1007254	2001	208
1007254	2001	483
1007254	2001	495
1007254	2001	504
1007254	2001	506
100726	2001	15
100726	2001	20
100726	2001	23
100726	2001	25
100726	2001	26
100726	2001	30
100726	2001	32
100726	2001	33
100726	2001	34
100726	2001	35
100726	2001	36
100726	2001	37
100726	2001	39
100726	2001	45
100726	2001	50
100726	2001	51
100726	2001	308
100726	2001	57
100726	2001	394
100726	2001	565
100726	2001	331
100726	2001	355
100726	2001	356
100726	2001	873
100726	2001	364
100726	2001	366
100726	2001	371
100726	2001	631
100726	2001	382
100726	2001	138
100726	2001	153
100726	2001	367
100726	2001	284
100726	2001	208
100726	2001	736
100726	2001	495
100726	2001	504
100726	2001	506
1007273	2001	10
1007273	2001	15
1007273	2001	23
1007273	2001	27
1007273	2001	541
1007273	2001	799
1007273	2001	32
1007273	2001	42
1007273	2001	48
1007273	2001	51
1007273	2001	53
1007273	2001	54
1007273	2001	55
1007273	2001	57
1007273	2001	59
1007273	2001	60
1007273	2001	62
1007273	2001	64
1007273	2001	67
1007273	2001	581
1007273	2001	481
1007273	2001	80
1007273	2001	594
1007273	2001	87
1007273	2001	602
1007273	2001	603
1007273	2001	621
1007273	2001	61
1007273	2001	371
1007273	2001	631
1007273	2001	633
1007273	2001	63
1007273	2001	641
1007273	2001	138
1007273	2001	153
1007273	2001	421
1007273	2001	679
1007273	2001	284
1007273	2001	451
1007273	2001	736
1007273	2001	483
1007273	2001	495
1007273	2001	504
1007273	2001	506
1007298	2001	15
1007298	2001	23
1007298	2001	25
1007298	2001	26
1007298	2001	541
1007298	2001	30
1007298	2001	32
1007298	2001	33
1007298	2001	34
1007298	2001	35
1007298	2001	36
1007298	2001	37
1007298	2001	38
1007298	2001	39
1007298	2001	45
1007298	2001	50
1007298	2001	51
1007298	2001	308
1007298	2001	54
1007298	2001	55
1007298	2001	57
1007298	2001	394
1007298	2001	481
1007298	2001	331
1007298	2001	80
1007298	2001	594
1007298	2001	87
1007298	2001	355
1007298	2001	356
1007298	2001	357
1007298	2001	873
1007298	2001	874
1007298	2001	364
1007298	2001	621
1007298	2001	366
1007298	2001	61
1007298	2001	371
1007298	2001	631
1007298	2001	633
1007298	2001	63
1007298	2001	382
1007298	2001	384
1007298	2001	641
1007298	2001	138
1007298	2001	153
1007298	2001	367
1007298	2001	421
1007298	2001	284
1007298	2001	208
1007298	2001	736
1007298	2001	483
1007298	2001	495
1007298	2001	504
1007298	2001	506
1007330	2001	10
1007330	2001	13
1007330	2001	15
1007330	2001	533
1007330	2001	23
1007330	2001	27
1007330	2001	32
1007330	2001	34
1007330	2001	35
1007330	2001	36
1007330	2001	39
1007330	2001	42
1007330	2001	44
1007330	2001	48
1007330	2001	50
1007330	2001	51
1007330	2001	308
1007330	2001	53
1007330	2001	55
1007330	2001	57
1007330	2001	59
1007330	2001	62
1007330	2001	565
1007330	2001	64
1007330	2001	481
1007330	2001	73
1007330	2001	331
1007330	2001	80
1007330	2001	594
1007330	2001	87
1007330	2001	355
1007330	2001	357
1007330	2001	873
1007330	2001	874
1007330	2001	364
1007330	2001	621
1007330	2001	366
1007330	2001	61
1007330	2001	371
1007330	2001	631
1007330	2001	633
1007330	2001	63
1007330	2001	382
1007330	2001	641
1007330	2001	131
1007330	2001	153
1007330	2001	367
1007330	2001	421
1007330	2001	736
1007330	2001	737
1007330	2001	738
1007330	2001	483
1007330	2001	495
1007330	2001	504
1007330	2001	506
1007367	2001	10
1007367	2001	15
1007367	2001	533
1007367	2001	23
1007367	2001	27
1007367	2001	541
1007367	2001	799
1007367	2001	32
1007367	2001	34
1007367	2001	35
1007367	2001	36
1007367	2001	37
1007367	2001	39
1007367	2001	42
1007367	2001	44
1007367	2001	48
1007367	2001	50
1007367	2001	51
1007367	2001	308
1007367	2001	53
1007367	2001	54
1007367	2001	55
1007367	2001	56
1007367	2001	57
1007367	2001	59
1007367	2001	62
1007367	2001	565
1007367	2001	64
1007367	2001	481
1007367	2001	73
1007367	2001	331
1007367	2001	79
1007367	2001	80
1007367	2001	594
1007367	2001	87
1007367	2001	355
1007367	2001	357
1007367	2001	364
1007367	2001	621
1007367	2001	366
1007367	2001	61
1007367	2001	371
1007367	2001	382
1007367	2001	641
1007367	2001	153
1007367	2001	367
1007367	2001	421
1007367	2001	737
1007367	2001	738
1007367	2001	483
1007367	2001	495
1007367	2001	504
1007367	2001	506
1007456	2001	10
1007456	2001	15
1007456	2001	533
1007456	2001	27
1007456	2001	32
1007456	2001	34
1007456	2001	35
1007456	2001	36
1007456	2001	37
1007456	2001	39
1007456	2001	42
1007456	2001	44
1007456	2001	48
1007456	2001	50
1007456	2001	51
1007456	2001	308
1007456	2001	53
1007456	2001	55
1007456	2001	57
1007456	2001	62
1007456	2001	64
1007456	2001	481
1007456	2001	73
1007456	2001	331
1007456	2001	80
1007456	2001	594
1007456	2001	87
1007456	2001	355
1007456	2001	357
1007456	2001	873
1007456	2001	364
1007456	2001	621
1007456	2001	366
1007456	2001	61
1007456	2001	371
1007456	2001	382
1007456	2001	641
1007456	2001	153
1007456	2001	367
1007456	2001	421
1007456	2001	736
1007456	2001	737
1007456	2001	738
1007456	2001	483
1007456	2001	495
1007456	2001	504
1007456	2001	506
1007508	2001	10
1007508	2001	13
1007508	2001	15
1007508	2001	23
1007508	2001	25
1007508	2001	26
1007508	2001	28
1007508	2001	541
1007508	2001	32
1007508	2001	33
1007508	2001	34
1007508	2001	35
1007508	2001	36
1007508	2001	37
1007508	2001	38
1007508	2001	39
1007508	2001	42
1007508	2001	45
1007508	2001	48
1007508	2001	50
1007508	2001	51
1007508	2001	308
1007508	2001	54
1007508	2001	55
1007508	2001	57
1007508	2001	59
1007508	2001	60
1007508	2001	394
1007508	2001	62
1007508	2001	64
1007508	2001	581
1007508	2001	481
1007508	2001	73
1007508	2001	331
1007508	2001	80
1007508	2001	594
1007508	2001	87
1007508	2001	602
1007508	2001	603
1007508	2001	355
1007508	2001	356
1007508	2001	357
1007508	2001	873
1007508	2001	874
1007508	2001	364
1007508	2001	621
1007508	2001	366
1007508	2001	61
1007508	2001	371
1007508	2001	631
1007508	2001	633
1007508	2001	63
1007508	2001	382
1007508	2001	384
1007508	2001	641
1007508	2001	131
1007508	2001	138
1007508	2001	153
1007508	2001	367
1007508	2001	283
1007508	2001	421
1007508	2001	284
1007508	2001	451
1007508	2001	736
1007508	2001	737
1007508	2001	738
1007508	2001	483
1007508	2001	495
1007508	2001	504
1007508	2001	506
1007581	2001	15
1007581	2001	23
1007581	2001	25
1007581	2001	26
1007581	2001	30
1007581	2001	32
1007581	2001	33
1007581	2001	34
1007581	2001	35
1007581	2001	36
1007581	2001	37
1007581	2001	38
1007581	2001	39
1007581	2001	42
1007581	2001	45
1007581	2001	50
1007581	2001	51
1007581	2001	308
1007581	2001	53
1007581	2001	54
1007581	2001	55
1007581	2001	56
1007581	2001	57
1007581	2001	58
1007581	2001	394
1007581	2001	565
1007581	2001	481
1007581	2001	73
1007581	2001	331
1007581	2001	594
1007581	2001	87
1007581	2001	355
1007581	2001	356
1007581	2001	357
1007581	2001	873
1007581	2001	874
1007581	2001	364
1007581	2001	366
1007581	2001	371
1007581	2001	631
1007581	2001	382
1007581	2001	641
1007581	2001	153
1007581	2001	367
1007581	2001	421
1007581	2001	284
1007581	2001	208
1007581	2001	736
1007581	2001	737
1007581	2001	738
1007581	2001	495
1007581	2001	504
1007581	2001	506
1007587	2001	10
1007587	2001	15
1007587	2001	533
1007587	2001	23
1007587	2001	25
1007587	2001	27
1007587	2001	32
1007587	2001	33
1007587	2001	34
1007587	2001	35
1007587	2001	36
1007587	2001	37
1007587	2001	38
1007587	2001	39
1007587	2001	42
1007587	2001	44
1007587	2001	48
1007587	2001	50
1007587	2001	51
1007587	2001	308
1007587	2001	53
1007587	2001	55
1007587	2001	57
1007587	2001	62
1007587	2001	565
1007587	2001	64
1007587	2001	481
1007587	2001	73
1007587	2001	331
1007587	2001	594
1007587	2001	87
1007587	2001	355
1007587	2001	357
1007587	2001	364
1007587	2001	621
1007587	2001	366
1007587	2001	371
1007587	2001	382
1007587	2001	384
1007587	2001	641
1007587	2001	153
1007587	2001	367
1007587	2001	421
1007587	2001	737
1007587	2001	738
1007587	2001	483
1007587	2001	495
1007587	2001	504
1007587	2001	506
1007594	2001	15
1007594	2001	23
1007594	2001	25
1007594	2001	26
1007594	2001	30
1007594	2001	32
1007594	2001	33
1007594	2001	34
1007594	2001	35
1007594	2001	36
1007594	2001	37
1007594	2001	38
1007594	2001	39
1007594	2001	42
1007594	2001	45
1007594	2001	50
1007594	2001	51
1007594	2001	308
1007594	2001	54
1007594	2001	55
1007594	2001	56
1007594	2001	57
1007594	2001	394
1007594	2001	62
1007594	2001	565
1007594	2001	481
1007594	2001	73
1007594	2001	331
1007594	2001	80
1007594	2001	87
1007594	2001	355
1007594	2001	356
1007594	2001	357
1007594	2001	873
1007594	2001	874
1007594	2001	364
1007594	2001	621
1007594	2001	366
1007594	2001	61
1007594	2001	371
1007594	2001	631
1007594	2001	633
1007594	2001	382
1007594	2001	384
1007594	2001	641
1007594	2001	138
1007594	2001	153
1007594	2001	367
1007594	2001	421
1007594	2001	284
1007594	2001	451
1007594	2001	208
1007594	2001	736
1007594	2001	737
1007594	2001	483
1007594	2001	495
1007594	2001	504
1007594	2001	506
1007800	2001	15
1007800	2001	533
1007800	2001	23
1007800	2001	25
1007800	2001	26
1007800	2001	30
1007800	2001	32
1007800	2001	33
1007800	2001	34
1007800	2001	35
1007800	2001	36
1007800	2001	37
1007800	2001	38
1007800	2001	39
1007800	2001	42
1007800	2001	50
1007800	2001	51
1007800	2001	308
1007800	2001	53
1007800	2001	55
1007800	2001	57
1007800	2001	394
1007800	2001	481
1007800	2001	73
1007800	2001	331
1007800	2001	594
1007800	2001	87
1007800	2001	355
1007800	2001	356
1007800	2001	357
1007800	2001	873
1007800	2001	364
1007800	2001	621
1007800	2001	366
1007800	2001	371
1007800	2001	382
1007800	2001	384
1007800	2001	641
1007800	2001	153
1007800	2001	367
1007800	2001	421
1007800	2001	284
1007800	2001	737
1007800	2001	738
1007800	2001	483
1007800	2001	495
1007800	2001	504
1007800	2001	506
100790	2001	20
100790	2001	25
100790	2001	26
100790	2001	28
100790	2001	30
100790	2001	32
100790	2001	33
100790	2001	34
100790	2001	35
100790	2001	37
100790	2001	50
100790	2001	51
100790	2001	308
100790	2001	54
100790	2001	57
100790	2001	331
100790	2001	355
100790	2001	356
100790	2001	873
100790	2001	364
100790	2001	371
100790	2001	631
100790	2001	382
100790	2001	367
100790	2001	284
100790	2001	208
100790	2001	495
100790	2001	504
100790	2001	506
10081	2001	10
10081	2001	15
10081	2001	20
10081	2001	533
10081	2001	23
10081	2001	28
10081	2001	541
10081	2001	799
10081	2001	32
10081	2001	33
10081	2001	34
10081	2001	35
10081	2001	36
10081	2001	37
10081	2001	38
10081	2001	39
10081	2001	42
10081	2001	48
10081	2001	51
10081	2001	308
10081	2001	53
10081	2001	55
10081	2001	57
10081	2001	59
10081	2001	62
10081	2001	565
10081	2001	64
10081	2001	481
10081	2001	73
10081	2001	331
10081	2001	79
10081	2001	80
10081	2001	594
10081	2001	87
10081	2001	355
10081	2001	357
10081	2001	873
10081	2001	364
10081	2001	621
10081	2001	366
10081	2001	61
10081	2001	371
10081	2001	382
10081	2001	384
10081	2001	641
10081	2001	131
10081	2001	153
10081	2001	367
10081	2001	283
10081	2001	421
10081	2001	679
10081	2001	737
10081	2001	483
10081	2001	495
10081	2001	504
10081	2001	506
100817	2001	15
100817	2001	23
100817	2001	25
100817	2001	27
100817	2001	32
100817	2001	34
100817	2001	42
100817	2001	48
100817	2001	50
100817	2001	51
100817	2001	308
100817	2001	53
100817	2001	54
100817	2001	55
100817	2001	57
100817	2001	59
100817	2001	60
100817	2001	394
100817	2001	62
100817	2001	64
100817	2001	481
100817	2001	73
100817	2001	80
100817	2001	594
100817	2001	87
100817	2001	602
100817	2001	603
100817	2001	356
100817	2001	873
100817	2001	874
100817	2001	621
100817	2001	366
100817	2001	61
100817	2001	371
100817	2001	631
100817	2001	633
100817	2001	63
100817	2001	641
100817	2001	138
100817	2001	153
100817	2001	421
100817	2001	284
100817	2001	451
100817	2001	736
100817	2001	737
100817	2001	738
100817	2001	483
100817	2001	495
100817	2001	504
100817	2001	506
100826	2001	10
100826	2001	13
100826	2001	20
100826	2001	23
100826	2001	25
100826	2001	26
100826	2001	541
100826	2001	32
100826	2001	33
100826	2001	34
100826	2001	42
100826	2001	44
100826	2001	45
100826	2001	49
100826	2001	51
100826	2001	54
100826	2001	57
100826	2001	62
100826	2001	64
100826	2001	65
100826	2001	67
100826	2001	481
100826	2001	331
100826	2001	87
100826	2001	602
100826	2001	603
100826	2001	874
100826	2001	61
100826	2001	631
100826	2001	633
100826	2001	63
100826	2001	641
100826	2001	131
100826	2001	138
100826	2001	153
100826	2001	421
100826	2001	679
100826	2001	284
100826	2001	451
100826	2001	736
100826	2001	483
100826	2001	492
100826	2001	495
100826	2001	504
100826	2001	506
1008554	2001	10
1008554	2001	13
1008554	2001	15
1008554	2001	23
1008554	2001	799
1008554	2001	32
1008554	2001	34
1008554	2001	42
1008554	2001	44
1008554	2001	48
1008554	2001	49
1008554	2001	51
1008554	2001	53
1008554	2001	54
1008554	2001	55
1008554	2001	59
1008554	2001	60
1008554	2001	62
1008554	2001	64
1008554	2001	67
1008554	2001	481
1008554	2001	80
1008554	2001	594
1008554	2001	87
1008554	2001	602
1008554	2001	603
1008554	2001	364
1008554	2001	621
1008554	2001	61
1008554	2001	371
1008554	2001	631
1008554	2001	633
1008554	2001	63
1008554	2001	641
1008554	2001	131
1008554	2001	138
1008554	2001	153
1008554	2001	421
1008554	2001	679
1008554	2001	451
1008554	2001	736
1008554	2001	483
1008554	2001	495
1008554	2001	504
1008554	2001	506
1008579	2001	10
1008579	2001	13
1008579	2001	15
1008579	2001	23
1008579	2001	799
1008579	2001	32
1008579	2001	42
1008579	2001	44
1008579	2001	48
1008579	2001	49
1008579	2001	53
1008579	2001	54
1008579	2001	55
1008579	2001	59
1008579	2001	60
1008579	2001	62
1008579	2001	64
1008579	2001	67
1008579	2001	481
1008579	2001	80
1008579	2001	594
1008579	2001	602
1008579	2001	603
1008579	2001	621
1008579	2001	61
1008579	2001	631
1008579	2001	633
1008579	2001	63
1008579	2001	641
1008579	2001	131
1008579	2001	138
1008579	2001	153
1008579	2001	421
1008579	2001	679
1008579	2001	284
1008579	2001	451
1008579	2001	736
1008579	2001	483
1008579	2001	495
1008579	2001	504
1008579	2001	506
100858	2001	10
100858	2001	13
100858	2001	15
100858	2001	533
100858	2001	32
100858	2001	33
100858	2001	34
100858	2001	37
100858	2001	42
100858	2001	44
100858	2001	48
100858	2001	49
100858	2001	50
100858	2001	51
100858	2001	308
100858	2001	53
100858	2001	55
100858	2001	57
100858	2001	62
100858	2001	481
100858	2001	331
100858	2001	594
100858	2001	87
100858	2001	356
100858	2001	364
100858	2001	621
100858	2001	366
100858	2001	61
100858	2001	371
100858	2001	631
100858	2001	382
100858	2001	641
100858	2001	131
100858	2001	153
100858	2001	421
100858	2001	483
100858	2001	492
100858	2001	495
100858	2001	504
100858	2001	506
1008586	2001	15
1008586	2001	25
1008586	2001	27
1008586	2001	34
1008586	2001	35
1008586	2001	36
1008586	2001	38
1008586	2001	42
1008586	2001	48
1008586	2001	50
1008586	2001	51
1008586	2001	308
1008586	2001	55
1008586	2001	57
1008586	2001	59
1008586	2001	394
1008586	2001	62
1008586	2001	64
1008586	2001	481
1008586	2001	73
1008586	2001	80
1008586	2001	594
1008586	2001	87
1008586	2001	355
1008586	2001	356
1008586	2001	357
1008586	2001	873
1008586	2001	874
1008586	2001	364
