gvkey	year	sics13	sid
11217	2003	372	5
11217	2003	371	16
11217	2003	371	17
11217	2003	615	20
11217	2004	351	4
11217	2004	372	5
11217	2004	371	16
11217	2004	371	17
11217	2004	615	20
11217	2005	351	4
11217	2005	372	5
11217	2005	371	16
11217	2005	371	17
11217	2005	353	18
11217	2005	615	20
11217	2006	351	4
11217	2006	372	5
11217	2006	371	16
11217	2006	371	17
11217	2006	615	20
11218	1996	738	1
11218	1997	738	1
11218	1998	738	2
11218	1998	366	3
11218	1999	737	4
11218	2000	737	4
11220	1996	679	11
11220	1997	679	12
11220	1997	679	13
11220	1997	679	14
11220	1998	679	12
11220	1998	679	13
11220	1998	679	17
11220	1998	679	19
11220	1999	679	12
11220	1999	679	13
11220	1999	679	17
11220	1999	679	19
11220	2000	679	12
11220	2000	679	13
11220	2000	679	17
11220	2000	679	19
11220	2001	679	12
11220	2001	679	13
11220	2001	679	17
11220	2002	679	12
11220	2002	679	13
11220	2002	679	17
11220	2003	679	12
11220	2003	679	13
11220	2003	679	17
11220	2004	679	12
11220	2004	679	13
11220	2004	679	17
11220	2004	679	19
11220	2005	679	12
11220	2005	679	13
11220	2005	679	17
11220	2005	679	19
11220	2006	679	13
11220	2006	679	17
11220	2006	679	19
11220	2006	679	21
11220	2006	679	22
11220	2007	679	13
11220	2007	679	17
11220	2007	679	19
11220	2007	679	21
11220	2007	679	22
11220	2008	679	13
11220	2008	679	17
11220	2008	679	21
11220	2008	679	22
11220	2009	679	13
11220	2009	679	17
11220	2009	679	21
11220	2009	679	22
11220	2010	679	13
11220	2010	679	17
11220	2010	679	21
11220	2010	679	22
11220	2011	679	13
11220	2011	679	17
11220	2011	679	20
11220	2011	679	21
11220	2011	679	22
11220	2012	679	13
11220	2012	679	17
11220	2012	679	20
11220	2012	679	21
11220	2012	679	22
11220	2013	679	13
11220	2013	679	21
11220	2013	679	22
11225	1996	306	1
11225	1996	394	2
11225	1997	306	1
11225	1997	394	2
11225	1997	651	3
11225	1998	306	1
11225	1998	394	2
11225	1998	651	3
11225	1999	306	1
11225	1999	651	3
11225	2000	306	1
11225	2000	394	2
11225	2000	651	3
11225	2001	306	1
11225	2001	394	2
11225	2001	651	3
11225	2002	306	1
11225	2002	651	3
11225	2003	306	1
11225	2003	651	3
11225	2004	306	1
11225	2004	651	3
11228	1996	142	1
11228	1997	142	1
11228	1998	142	1
11228	1999	142	1
11228	1999	281	2
11228	2000	142	1
11228	2001	142	1
11228	2001	281	2
11228	2002	142	1
11228	2003	142	1
11228	2004	142	1
11228	2005	142	1
11228	2006	142	1
11228	2007	142	5
11228	2007	295	6
11228	2007	324	7
11228	2008	142	5
11228	2008	295	6
11228	2008	324	7
11228	2009	142	5
11228	2009	295	6
11228	2009	324	7
11228	2010	142	5
11228	2010	295	6
11228	2010	324	7
11228	2010	327	9
11228	2011	295	6
11228	2011	324	7
11228	2011	327	9
11228	2012	142	5
11228	2012	295	6
11228	2012	324	7
11228	2012	327	9
11228	2013	142	5
11228	2013	295	6
11228	2013	324	7
11228	2013	327	9
11234	1996	289	1
11234	1997	289	1
11234	1998	289	1
11234	1999	289	1
11234	2000	289	1
11234	2001	289	1
11234	2002	289	1
11234	2003	289	1
11234	2004	289	1
11234	2005	289	1
11234	2006	289	1
11234	2007	289	1
11234	2008	289	1
11234	2009	289	1
11234	2010	289	1
11234	2011	289	1
11234	2012	289	1
11234	2013	289	1
11236	1996	492	2
11236	1996	356	4
11236	1997	356	4
11236	1998	356	4
11236	1998	492	5
11236	1998	679	6
11236	1999	356	4
11236	1999	492	5
11238	1996	504	1
11238	1997	504	1
11238	1998	504	1
11238	1999	504	1
11247	1996	602	0
11247	1997	602	0
11247	1998	602	0
11247	1999	602	0
11247	2000	602	0
11249	1996	738	2
11249	1996	874	3
11249	1996	736	4
11249	1997	738	2
11249	1997	736	4
11249	1998	738	2
11249	1998	736	4
11249	1999	738	2
11249	1999	874	3
11249	1999	736	4
11249	2000	738	2
11249	2000	874	3
11249	2000	736	4
11249	2001	874	3
11249	2001	736	4
11249	2001	738	6
11249	2001	738	7
11257	1996	131	1
11257	1997	291	2
11257	1998	291	2
11257	1999	291	2
11257	2000	291	2
11257	2001	291	2
11257	2002	291	2
11257	2003	291	2
11257	2004	291	2
11257	2005	291	2
11257	2006	291	2
11257	2007	291	2
11257	2008	291	2
11257	2009	291	2
11257	2010	291	2
11259	1996	533	11
11259	1996	533	12
11259	1996	533	13
11259	1996	514	14
11259	1997	533	11
11259	1997	533	12
11259	1997	533	13
11259	1997	514	14
11259	1998	533	11
11259	1998	533	12
11259	1998	533	13
11259	1998	514	14
11259	1999	533	11
11259	1999	533	12
11259	1999	533	13
11259	1999	514	14
11259	2000	533	11
11259	2000	533	12
11259	2000	533	13
11259	2001	533	11
11259	2001	539	12
11259	2001	533	13
11259	2002	533	11
11259	2002	539	12
11259	2002	533	13
11259	2003	533	11
11259	2003	539	12
11259	2003	533	13
11259	2004	533	11
11259	2004	539	12
11259	2004	533	13
11259	2005	533	11
11259	2005	539	12
11259	2005	533	13
11259	2006	533	11
11259	2006	539	12
11259	2006	533	13
11259	2007	533	11
11259	2007	539	12
11259	2007	533	13
11259	2008	533	11
11259	2008	539	12
11259	2008	533	13
11259	2009	533	11
11259	2009	539	12
11259	2009	533	13
11259	2010	533	11
11259	2010	539	12
11259	2010	533	13
11259	2011	539	12
11259	2011	533	15
11259	2011	533	16
11259	2012	539	12
11259	2012	533	15
11259	2012	533	16
11259	2013	539	12
11259	2013	533	15
11259	2013	533	16
11261	1996	371	9
11261	1996	359	10
11261	1996	371	11
11261	1997	371	9
11261	1997	359	10
11261	1997	371	11
11261	1998	371	9
11261	1998	359	10
11261	1998	371	11
11261	1998	371	12
11264	1996	591	8
11264	1997	591	8
11264	1998	591	8
11264	1999	591	8
11264	2000	591	8
11264	2001	591	8
11264	2002	591	8
11264	2003	591	8
11264	2004	591	8
11264	2005	591	8
11264	2006	591	8
11264	2007	591	8
11264	2008	591	8
11264	2009	591	8
11264	2010	591	8
11264	2011	591	8
11264	2012	591	8
11264	2013	591	8
11271	1996	276	3
11271	1997	276	3
11271	1998	276	3
11271	1999	276	4
11271	1999	275	5
11271	2000	276	4
11271	2000	275	5
11271	2001	276	4
11271	2001	275	5
11271	2002	276	4
11271	2002	275	5
11278	1996	737	0
11278	1997	737	1
11278	1998	737	0
11286	1996	737	1
11286	1997	737	1
11286	1998	737	2
11286	1998	737	3
11286	1999	737	2
11286	1999	737	3
11286	2011	737	5
11286	2012	737	5
11286	2013	737	5
11288	1996	283	16
11288	1996	206	17
11288	1996	283	18
11288	1997	283	16
11288	1997	206	17
11288	1997	283	18
11288	1998	283	16
11288	1998	206	17
11288	1998	283	18
11288	1999	283	16
11288	1999	206	17
11288	1999	283	18
11289	1996	738	1
11289	1997	738	1
11289	1998	738	1
11289	1999	738	2
11289	1999	738	3
11289	1999	738	4
11291	1998	481	3
11291	1999	481	2
11291	1999	737	3
11291	2000	481	2
11291	2000	737	3
11291	2001	737	3
11291	2002	737	3
11291	2003	737	3
11291	2004	481	2
11291	2004	737	3
11291	2005	737	3
11291	2006	737	3
11291	2007	481	2
11291	2007	737	3
11291	2008	737	3
11291	2009	737	3
11291	2010	481	2
11291	2010	737	3
11291	2011	737	3
11291	2012	737	3
11291	2013	481	2
11291	2013	737	3
11295	1996	492	8
11296	1996	492	1
11296	1997	492	1
11296	1998	492	1
11296	1999	492	1
11296	1999	517	2
11296	1999	507	3
11296	1999	614	4
11296	1999	492	5
11296	2000	492	1
11296	2000	507	3
11296	2000	614	4
11296	2001	492	1
11296	2001	507	3
11296	2001	614	4
11296	2002	492	1
11296	2002	517	2
11296	2002	507	3
11296	2003	492	1
11296	2003	507	3
11296	2004	492	1
11296	2004	598	2
11296	2004	507	3
11296	2005	492	1
11296	2005	507	3
11296	2006	492	1
11296	2006	598	2
11296	2006	507	3
11296	2007	492	1
11296	2007	598	2
11296	2007	507	3
11296	2008	492	1
11296	2008	598	2
11296	2008	507	3
11296	2009	492	1
11296	2009	507	3
11296	2010	492	1
11296	2010	598	2
11296	2010	507	3
11296	2011	492	1
11296	2011	507	3
11296	2012	492	1
11296	2012	598	2
11296	2012	507	3
11296	2013	492	1
11296	2013	491	8
11297	1996	153	1
11297	1997	153	1
11297	1998	153	1
11297	1999	153	1
11297	2000	153	1
11298	1996	631	6
11298	1996	630	7
11300	1996	271	1
11300	1996	483	3
11300	1996	829	4
11300	1996	484	5
11300	1997	271	1
11300	1997	272	2
11300	1997	483	3
11300	1997	829	4
11300	1997	484	5
11300	1998	271	1
11300	1998	272	2
11300	1998	483	3
11300	1998	829	4
11300	1998	484	5
11300	1999	271	1
11300	1999	272	2
11300	1999	483	3
11300	1999	829	4
11300	1999	484	5
11300	2000	271	1
11300	2000	272	2
11300	2000	483	3
11300	2000	829	4
11300	2000	484	5
11300	2001	271	1
11300	2001	272	2
11300	2001	483	3
11300	2001	829	4
11300	2001	484	5
11300	2002	271	1
11300	2002	272	2
11300	2002	483	3
11300	2002	829	4
11300	2002	484	5
11300	2003	271	1
11300	2003	272	2
11300	2003	483	3
11300	2003	829	4
11300	2003	484	5
11300	2004	271	1
11300	2004	272	2
11300	2004	483	3
11300	2004	484	5
11300	2005	271	1
11300	2005	272	2
11300	2005	829	4
11300	2005	484	5
11300	2006	271	1
11300	2006	272	2
11300	2006	829	4
11300	2006	484	5
11300	2007	271	1
11300	2007	272	2
11300	2007	483	3
11300	2007	829	4
11300	2007	484	5
11300	2008	271	1
11300	2008	272	2
11300	2008	829	4
11300	2008	484	5
11300	2009	271	1
11300	2009	272	2
11300	2009	484	5
11300	2009	822	9
11300	2009	829	10
11300	2009	829	11
11300	2009	829	12
11300	2010	271	1
11300	2010	484	5
11300	2010	822	9
11300	2010	829	10
11300	2010	829	11
11300	2010	829	12
11300	2011	271	1
11300	2011	483	3
11300	2011	484	5
11300	2011	822	9
11300	2011	829	10
11300	2011	829	11
11300	2011	829	12
11300	2012	271	1
11300	2012	483	3
11300	2012	484	5
11300	2012	822	9
11300	2012	829	10
11300	2012	829	11
11300	2013	483	3
11300	2013	484	5
11300	2013	822	9
11300	2013	829	10
11300	2013	829	11
11301	1996	679	1
11301	1997	679	1
11301	1998	679	2
11301	1998	679	3
11301	1998	679	4
11301	1998	679	5
11301	1999	679	3
11301	1999	679	4
11301	1999	679	5
11301	2000	679	3
11301	2000	679	4
11301	2000	679	5
11301	2001	679	3
11301	2001	679	4
11301	2001	679	5
11301	2002	679	2
11301	2002	679	3
11301	2002	679	4
11301	2002	679	5
11301	2003	679	2
11301	2003	679	3
11301	2003	679	4
11301	2003	679	5
11301	2004	679	2
11301	2004	679	3
11301	2004	679	4
11301	2004	679	5
11301	2005	679	2
11301	2005	679	3
11301	2005	679	4
11301	2005	679	5
11301	2005	679	7
11301	2006	679	3
11301	2006	679	4
11301	2006	679	5
11301	2006	679	7
11301	2007	679	3
11301	2007	679	4
11301	2007	679	5
11301	2007	679	7
11301	2008	679	2
11301	2008	679	3
11301	2008	679	4
11301	2008	679	5
11301	2008	679	7
11301	2009	679	3
11301	2009	679	4
11301	2009	679	5
11301	2009	679	7
11301	2010	679	3
11301	2010	679	4
11301	2010	679	5
11301	2010	679	7
11301	2011	679	2
11301	2011	679	4
11301	2011	679	5
11301	2011	679	7
11301	2012	679	4
11301	2012	679	5
11301	2012	679	7
11301	2013	679	4
11301	2013	679	5
11302	1996	354	1
11302	1997	354	1
11302	1998	354	1
11302	1999	354	1
11302	2000	354	1
11302	2001	350	1
11302	2002	356	1
11302	2003	356	1
11302	2004	356	1
11302	2005	356	1
11302	2006	356	1
11302	2007	356	1
11302	2008	356	1
11302	2009	356	1
11302	2010	356	1
11302	2011	356	1
11302	2012	356	1
11302	2013	356	1
11304	1996	679	6
11304	1996	491	7
11304	1996	491	8
11304	1996	491	9
11304	1997	679	6
11304	1997	491	7
11304	1997	491	8
11304	1997	491	9
11304	1998	679	6
11304	1998	491	7
11304	1998	491	8
11304	1998	491	9
11304	1999	491	9
11304	1999	491	10
11304	1999	481	11
11304	2000	679	6
11304	2000	491	9
11304	2000	491	10
11304	2000	481	11
11304	2001	491	9
11304	2001	491	10
11304	2001	737	12
11304	2002	491	9
11304	2002	491	10
11304	2002	737	12
11304	2003	491	10
11304	2003	491	13
11304	2003	679	14
11304	2004	491	10
11304	2004	491	13
11304	2004	679	14
11304	2005	491	10
11304	2005	491	13
11304	2005	679	14
11304	2006	491	10
11304	2006	491	13
11304	2006	679	14
11304	2007	491	10
11304	2007	491	13
11304	2007	679	14
11304	2008	491	10
11304	2008	679	14
11304	2009	491	10
11304	2009	679	14
11304	2010	491	10
11304	2010	679	14
11304	2011	491	10
11304	2011	872	14
11304	2012	491	10
11304	2012	872	14
11304	2013	491	10
11304	2013	872	14
11306	1996	495	15
11306	1997	495	15
11310	1996	361	1
11310	1996	367	3
11310	1996	357	4
11310	1997	361	1
11310	1997	384	2
11310	1997	367	3
11310	1997	357	4
11310	1998	384	2
11310	1998	367	3
11310	1998	357	4
11310	1999	384	2
11310	1999	367	3
11310	1999	357	4
11310	2000	361	1
11310	2000	384	2
11310	2000	367	3
11310	2000	357	4
11310	2001	384	2
11310	2001	357	4
11310	2002	361	1
11310	2002	384	2
11310	2002	357	4
11310	2003	361	1
11310	2003	384	2
11310	2003	357	4
11310	2004	369	1
11310	2004	384	2
11310	2005	369	1
11310	2005	384	2
11310	2006	384	2
11310	2007	369	1
11310	2008	369	1
11310	2009	369	1
11312	1996	355	3
11312	1996	381	5
11312	1996	366	6
11312	1997	366	6
11312	1998	366	7
11312	1998	366	8
11313	1996	507	4
11313	1996	736	7
11313	1997	507	4
11313	1998	507	4
11313	1999	507	4
11313	2000	507	4
11313	2001	507	8
11313	2001	736	9
11313	2002	507	8
11313	2002	736	9
11313	2003	507	8
11313	2003	736	9
11313	2004	507	8
11313	2004	736	9
11313	2005	507	8
11313	2005	736	9
11313	2006	507	8
11313	2007	507	8
11313	2008	507	8
11313	2009	507	8
11313	2010	507	8
11313	2011	507	8
11313	2012	507	8
11313	2013	507	8
11315	1996	262	1
11315	1997	262	1
11315	1998	262	3
11315	1998	262	4
11315	1999	262	3
11315	1999	262	4
11315	2000	262	3
11315	2000	262	4
11315	2001	267	2
11315	2001	262	4
11315	2002	262	3
11315	2002	262	4
11315	2003	262	3
11315	2003	262	4
11315	2004	267	2
11315	2004	262	4
11315	2005	262	4
11315	2006	267	2
11315	2006	262	4
11315	2007	267	2
11315	2007	262	4
11315	2008	262	4
11315	2009	267	2
11315	2009	262	4
11315	2010	262	4
11315	2010	267	6
11315	2011	262	4
11315	2011	267	6
11315	2012	262	4
11315	2012	267	6
11315	2013	262	0
11316	1996	273	0
11316	1997	273	0
11318	1996	343	3
11318	1997	507	2
11318	1997	343	3
11318	1998	507	2
11318	1998	343	3
11319	1996	225	1
11319	1997	225	1
11319	1998	225	1
11319	1999	225	1
11323	1996	735	10
11323	1996	353	11
11323	1996	353	13
11323	1996	735	14
11323	1997	735	10
11323	1997	735	11
11323	1997	353	13
11323	1997	735	14
11328	1996	153	14
11328	1997	153	14
11328	1998	153	14
11328	1999	153	15
11328	1999	153	16
11328	1999	153	17
11328	2000	153	15
11328	2000	153	16
11340	1996	679	4
11340	1997	679	4
11340	1998	679	5
11340	1998	679	6
11340	1998	679	7
11340	1999	679	5
11340	1999	679	6
11340	2000	679	5
11340	2000	679	6
11340	2001	679	5
11340	2001	679	6
11340	2002	679	5
11340	2002	679	6
11340	2003	679	5
11340	2003	679	6
11340	2004	679	5
11340	2004	679	6
11340	2005	679	5
11340	2005	679	6
11340	2006	679	5
11340	2006	679	6
11340	2007	679	5
11340	2007	679	6
11340	2008	679	5
11340	2008	679	6
11340	2009	679	5
11340	2009	679	6
11340	2010	679	5
11340	2010	679	6
11340	2011	679	5
11340	2011	679	6
11340	2012	679	8
11340	2013	679	8
11343	1996	541	4
11343	1997	541	4
11343	1998	541	4
11343	1999	541	4
11343	2000	541	4
11343	2001	541	4
11343	2002	541	4
11343	2003	541	4
11343	2004	541	4
11343	2005	541	4
11343	2006	541	4
11343	2007	541	4
11343	2008	541	4
11343	2009	541	4
11343	2010	541	4
11343	2011	541	4
11343	2012	541	4
11343	2013	541	4
11349	1996	356	3
11349	1996	382	4
11351	1996	314	1
11351	1997	314	1
11351	1998	314	1
11351	1999	314	1
11351	2000	314	1
11351	2001	314	1
11351	2002	314	1
11351	2003	314	1
11351	2004	314	1
11351	2005	314	1
11351	2006	314	1
11359	1996	602	0
11359	1997	602	0
11361	1996	357	7
11361	1997	357	7
11361	1998	357	7
11361	1999	357	7
11361	2000	357	7
11361	2001	357	7
11361	2002	357	7
11361	2003	357	8
11361	2003	357	9
11361	2004	357	8
11361	2004	357	9
11361	2005	357	8
11361	2005	357	9
11361	2006	357	8
11361	2006	357	9
11361	2007	357	12
11361	2008	357	12
11361	2009	357	12
11361	2010	357	12
11361	2011	357	12
11361	2012	357	12
11361	2013	357	13
11361	2013	357	14
11366	1996	581	1
11366	1997	581	1
11366	1998	581	1
11366	1999	581	2
11366	1999	581	3
11366	1999	581	4
11366	2000	581	4
11366	2000	581	6
11366	2001	581	7
11366	2002	581	2
11366	2002	581	4
11366	2002	581	8
11366	2003	581	4
11366	2003	581	8
11366	2004	581	4
11366	2004	581	8
11366	2005	581	4
11366	2005	581	8
11366	2006	581	2
11366	2007	581	0
11371	1996	505	2
11371	1996	633	4
11371	1996	679	5
11371	1997	633	4
11371	1997	679	5
11371	1998	505	2
11371	1998	633	4
11371	1998	679	5
11371	1999	505	2
11371	1999	633	4
11371	1999	679	5
11371	2000	505	2
11371	2000	633	4
11371	2000	679	5
11371	2000	735	6
11371	2001	505	2
11371	2001	633	4
11371	2001	679	5
11371	2001	735	6
11371	2002	505	2
11371	2002	633	4
11371	2002	679	5
11371	2002	735	6
11371	2003	505	2
11371	2003	633	4
11371	2003	679	5
11371	2003	735	6
11371	2004	505	2
11371	2004	633	4
11371	2004	679	5
11371	2004	735	6
11371	2005	505	2
11371	2005	633	4
11371	2005	679	5
11371	2005	735	6
11371	2006	505	2
11371	2006	633	4
11371	2006	679	5
11371	2006	735	6
11371	2007	505	2
11371	2007	633	4
11371	2007	679	5
11371	2007	735	6
11371	2008	505	2
11371	2008	633	4
11371	2008	735	6
11371	2009	505	2
11371	2009	633	4
11371	2009	735	6
11371	2010	505	2
11371	2010	633	4
11371	2010	735	6
11372	1996	836	3
11372	1997	836	3
11372	1998	836	3
11372	1999	836	3
11372	2000	836	3
11372	2001	836	3
11372	2002	836	3
11372	2003	836	3
11372	2003	138	5
11372	2004	836	3
11372	2004	679	5
11372	2004	484	6
11372	2005	836	3
11372	2005	679	5
11372	2006	836	3
11372	2007	836	3
11372	2008	836	3
11372	2008	131	8
11372	2009	836	3
11372	2009	131	8
11372	2010	836	3
11372	2010	131	8
11372	2011	836	3
11372	2011	131	8
11372	2012	836	3
11372	2012	131	8
11372	2013	836	3
11372	2013	131	8
11376	1996	306	1
11376	1997	306	1
11376	1998	306	2
11376	1998	283	3
11376	1998	873	4
11376	1999	306	2
11376	1999	283	3
11376	1999	873	4
11376	2000	306	2
11376	2000	283	3
11376	2000	873	4
11376	2001	306	2
11376	2001	283	4
11376	2002	306	2
11376	2002	283	4
11376	2003	306	2
11376	2003	283	4
11376	2004	306	2
11376	2005	306	2
11376	2005	283	4
11376	2006	306	2
11376	2006	283	4
11376	2007	306	2
11376	2007	283	4
11376	2008	306	2
11376	2008	283	4
11376	2009	306	2
11376	2009	384	4
11376	2010	306	15
11376	2010	384	16
11376	2011	306	15
11376	2011	384	16
11376	2012	306	15
11376	2012	384	16
11376	2013	306	15
11376	2013	384	16
11384	1996	632	5
11384	1997	632	5
11389	1996	499	11
11389	1996	679	12
11389	1996	131	15
11389	1996	492	16
11389	1997	499	11
11389	1997	679	12
11389	1997	131	15
11389	1997	492	16
11389	1998	499	11
11389	1998	131	17
11389	1998	492	18
11389	1998	679	19
11389	1998	517	20
11389	1998	679	21
11389	1999	499	11
11389	1999	131	17
11389	1999	492	18
11389	1999	679	19
11389	1999	517	20
11389	2000	499	11
11389	2000	131	17
11389	2000	492	18
11389	2000	679	19
11389	2000	517	20
11399	1996	357	1
11399	1997	357	0
11399	1998	357	0
11399	1999	357	1
11399	2000	357	0
11399	2001	357	1
11399	2002	357	1
11399	2003	357	0
11399	2004	357	1
11399	2005	357	1
11399	2006	357	1
11399	2007	357	0
11399	2008	357	1
11399	2009	357	0
11399	2010	357	0
11399	2011	357	0
11399	2012	357	0
11399	2013	357	1
11403	1996	679	1
11403	1997	679	1
11403	1998	679	2
11403	1998	679	3
11403	1998	679	5
11403	1999	679	2
11403	1999	679	3
11403	1999	679	5
11407	1996	504	1
11407	1997	504	1
11407	1998	504	1
11407	1999	504	1
11424	1996	581	1
11424	1996	205	2
11424	1996	679	3
11424	1997	581	1
11424	1997	205	2
11424	1997	679	3
11424	1998	581	1
11424	1998	205	2
11424	1999	581	1
11424	1999	203	2
11424	1999	201	4
11424	2000	203	2
11424	2000	201	4
11424	2001	203	2
11424	2002	203	2
11427	2000	621	8
11427	2000	651	10
11427	2000	737	11
11427	2001	651	10
11427	2002	651	10
11427	2003	651	10
11427	2004	651	12
11436	1996	351	25
11436	1996	483	30
11436	1996	874	31
11436	1996	358	34
11436	1996	483	38
11436	1997	483	40
11436	1997	483	41
11436	1997	483	42
11436	1997	483	43
11436	1998	483	40
11436	1998	483	44
11436	1999	483	45
11436	1999	483	46
11436	1999	484	47
11436	1999	737	48
11440	1996	122	8
11440	1996	162	9
11440	1997	122	8
11440	1998	122	8
11440	1998	499	10
11440	1998	449	11
11440	1999	122	8
11440	2000	122	8
11440	2001	122	8
11440	2002	122	8
11440	2003	122	8
11440	2004	122	8
11440	2005	122	8
11440	2006	122	8
11440	2006	499	10
11440	2007	122	8
11440	2007	499	10
11440	2008	122	8
11440	2008	499	10
11440	2009	122	8
11440	2009	499	10
11440	2010	122	8
11440	2010	499	10
11440	2011	122	8
11440	2011	499	10
11440	2012	122	8
11440	2012	499	10
11440	2013	122	8
11440	2013	499	10
11446	1996	262	3
11446	1996	262	4
11446	1996	281	6
11446	1996	655	7
11446	1997	262	3
11446	1997	262	4
11446	1997	281	6
11446	1997	655	7
11446	1998	262	3
11446	1998	262	4
11446	1998	281	6
11446	1998	655	7
11446	1999	80	7
11446	1999	262	8
11446	1999	263	9
11446	1999	263	10
11446	1999	281	11
11446	2000	262	8
11446	2000	263	9
11446	2000	263	10
11446	2000	281	11
11446	2001	262	8
11446	2001	263	9
11446	2001	263	10
11446	2001	281	11
11446	2002	263	10
11446	2002	281	11
11446	2002	262	12
11446	2002	263	13
11446	2003	263	10
11446	2003	281	11
11446	2003	262	12
11446	2003	263	13
11446	2004	263	10
11446	2004	281	11
11446	2004	262	12
11446	2004	263	13
11446	2005	263	10
11446	2005	281	11
11446	2005	263	13
11446	2006	281	11
11446	2006	263	13
11446	2006	263	14
11446	2006	263	15
11446	2007	281	11
11446	2007	263	13
11446	2007	263	14
11446	2007	263	15
11446	2008	281	11
11446	2008	263	13
11446	2008	263	14
11446	2008	263	15
11446	2008	655	16
11446	2009	281	11
11446	2009	263	13
11446	2009	263	14
11446	2009	263	15
11446	2009	655	16
11446	2010	281	11
11446	2010	263	13
11446	2010	263	14
11446	2010	263	15
11446	2010	655	16
11446	2011	281	11
11446	2011	263	13
11446	2011	263	14
11446	2011	263	15
11446	2011	655	16
11446	2012	281	11
11446	2012	655	16
11446	2012	263	17
11446	2012	349	18
11446	2012	263	19
11446	2013	286	11
11446	2013	655	16
11446	2013	263	17
11446	2013	349	18
11446	2013	263	19
11450	1996	792	1
11450	1997	792	1
